terminos_multipalabra
"['río grande ya', 'con bastante carga blanca', 'san antonio', 'a la calle navidad', 'entraron josé', 'ramón y', 'esperándolos simón', 'les pago don nicanor', 'eso sí, de lo mejor', 'un carro negro', 'varios tiros de pistola', 'esa noche de terror', 'dos muertos y tres heridos', 'la ambulancia levanto', 'de ahí desapareció ahora', 'ya ve la gente', 'el dinero completito volvió']"
"['estábamos desesperados que', 'les dije a mis compañeros', 'llorar yo', 'por todita la estación', 'a mi madre', 'ya viene llegando el tren ya', 'le pregunto a mr.', 'me contesta no señor pasaremos', 'luisiana derechito', 'la pena de un prisionero', 'ahí te mando madrecita un suspiro y un abrazo aquí dan fin las mañanas', 'del contrabando del paso']"
"['del sur', 'que los había denunciado', 'la que está en', 'el paso', 'san antonio', 'una sirena', 'un emigrante gritaba', 'el faro de una patrulla', 'donde fue aquella masacre decía', 'lino quintana', 'mis compañeros han muerto', 'y yo lo siento', 'sheriff porque', 'solo las cruces quedaron cuatro', 'los otros tres del gobierno', 'por ellos no se preocupen', 'el candil otros', 'el altar', 'el parral', 'nadie los']"
"['tamaulipas los', 'por eso los recordamos', 'zacatecas a un federal de caminos', 'al peligro', 'y a la escuadra', 'javier peña', 'los bravos del norte', 'gerardo"" recuerdo', 'por cierto era martes trece ""ponte el chaleco de malla', 'para poder darle muerte a javier el valor', 'porque era del mero norte javier', 'los bravos del norte']"
"['los estados unidos diez', 'de mi méxico', 'de que me sirve el dinero', 'dentro de esta gran nación', 'cuando me acuerdo', 'lloro aunque la jaula', 'escúchame hijo te', ""whatcha talkin' about dad?"", 'wanna go back to mexico', 'otro idioma han aprendido', 'de mi trabajo a mi casa no sé lo que me pasa que aunque soy hombre de hogar casi', 'de que me sirve el dinero', 'dentro de esta gran nación', 'cuando me acuerdo', 'lloro aunque la jaula']"
"['río bravo me', 'los dólares son bonitos', 'mexicano no', 'las rosas', 'río bravo', 'la cerca de la tortilla', 'las rosas', 'río bravo']"
"['sierra de chihuahua', 'ahí murió juan el grande pero', 'no pude llevar la cuenta en la rivera del', 'm60 cacareaba', 'el rojo', 'lo llevaban esposado un sargento y dos soldados', 'los que llevaban la yegua', 'tenían valor', 'camargo junto', 'y los changos', 'sierra buscaban', 'juan sarmiento quisiera', 'pero me está prohibido', 'primero encuban el huevo']"
"['anastasio pacheco principal', 'al señor', 'víctor ayala le', 'víctor ayala', 'y tengo plata sellada', 'real de los reyes', 'decía timoteo gonzález', 'víctor ayala ""compadre', 'murió anastasio', 'esa razón y fue un llorar sin consolación vuela', 'de ese', 'anastasio pacheco murió anastasio', 'esa razón y fue un llorar sin consolación']"
"['para los trompos', 'se que me mandó', 'me estorba liborio cano', 'josé perales', 'bravo y', 'de ahí te vas a cerralvo', 'los quiere a la luz del día o', 'cuando llego el gatillero', 'linares la', 'josé perales nada', 'al niño', 'lo acribillo con un mauser']"
"['sin tenerles compasión', 'el palmito', 'francisco lópez', 'francisco beltrán ellos', 'francisco lópez', 'había matado derecho', 'francisco beltrán', 'otro día', 'con la banda sinaloense', 'y dos madrecitas lloran', 'por sus hijos adorados', 'ya con ésta me despido y les digo en mi cantar', 'que las malas compañías nada bueno', 'lo digo por el corrido']"
"['sierra me', 'ahí aprendí a hacer las cuentas', 'me gusta burlar las redes', 'que tienden los federales', 'muy pegadito a la sierra tengo', 'qué chulas', 'con colitas de borrego', 'los amigos de mi padre', 'me admiran y me respetan', 'levanto las avionetas', 'de diferentes calibres', 'el tigre', 'que un día me van a matar', 'no me asustan las culebras', 'yo sé perder', 'ahí traigo un cuerno de chivo para el que le quiere entrar', 'por el negocio', 'donde quiera me paseo no me gusta', 'tampoco me miren feo me', 'los pinos me dan la sombra', 'mi rancho pacas de a kilo', 'soy mediano de estatura', 'amigo de los amigos', 'sierra de coahuila de sinaloa', 'durango de sonora', 'tamaulipas chihuahua', 'si me quieren conocer en']"
"['los amigos de mi padre me', 'la casas de mí pistola de buen oro', 'jalisco laboratorio', 'mis manos no tocan nada', 'por ahí dicen mas de cuatro', 'como una potranca fina soy coqueta', 'de las sobras', 'no habido hombre que me aguante mi rienda ni mis guaridas en el famoso', 'por ahí no estamos viendo']"
"['puso el mundo de cabeza', 'el zar de la cocaína', 'pero cayó en medellín don pablo escobar gaviria  valor', 'lo sacaron de envigado', 'su fortuna calcularon ¿cómo', 'los gringos', 'cinco mil vidas', 'ya mataron a papá decía', 'porque el hombre siempre busca', 'lo que jamás', 'la tierra', 'dijo su madre en un rezo porque del polvo saliste tendrás', 'que dios', 'padre nuestro']"
"['mes de octubre', 'chito cano', 'qué bonitos', 'aún después de caído', 'no corran', 'con un balazo en la espalda', 'no los creía tan cobardes', 'chon garcía', 'no más sálganle al camino', 'de reynosa', 'laredo anden', 'chito cano', 'ya con ésta me despido', 'lo que se presta']"
"['no me gusta mentir soy sincero', 'compro un kilo', 'compro y vendo', 'el patrón gastándose la lana', 'y uno', 'para que el cliente', 'ya lo saben verdad compañeros  por ahí nos dicen los boquiteros', 'los de arriba', 'mucha gente critica mi vida', 'por que trabajo contra la ley', 'no lo niego eso lo sé muy', 'pero el dinero', 'la pobreza', 'si me ocupan me marcan al bipper']"
"['chapo las', 'un traficante famoso que todo el mundo', 'de la noche', 'el chapo', 'de gatilleros mafiosos', 'del güero palma', 'el chapo', 'de sudamérica', 'al norte del continente donde', 'detectaron de heroína', 'américa latina no', 'chapo guzmán menos', 'ni armas me gusta', 'yo soy un agricultor', 'culiacán no', 'miguel félix nomás', 'mis aviones y mis ranchos', 'el chapo', 'a grandes jefes', 'por eso en todo el país', 'la ley']"
"['de un pistolero de fama  por el norte', 'como el tigre de tijuana', 'de texas', 'de la amapola', 'pero siempre andaba solo  una vez que lo agarraron con la droga en san francisco', 'lo echaron para la frontera', 'una venganza muy negra', 'con el demonio metido preparo muy', 'san isidro', 'a un ladito de la aduana  y así ya muerto', 'de nuevo para tijuana  murió el tigre de tijuana', 'el pistolero de fama y aquella horrible matanza']"
"['con ellos gano dinero', 'son animales muy finos', 'mi perico', ""mcdonald's aprendí"", 'burrero ahora', 'sé que me busca el gobierno', 'mi escondite', 'el dinero en abundancia', 'por eso yo me lo gasto', 'ven dinero', 'pero no es obligación', 'mis animales son bravos', 'si no saben torear']"
"['durango a', 'ja-ah ¡viva méxico!', 'durango a', 'dos muchachas muy chulas', 'tal vez era respeto al convento', 'que en sus barbas la droga', 'el agente', 'qué de donde venían', 'dijo el jefe de los federales', 'muy serenas contestan las monjas', 'son tesitos y leche de polvo', 'destinados pa los huerfanitos', 'yo les pido disculpa', 'pero quiero sacarme la espina', 'yo presiento que la leche en polvo', 'ya no van a tomar su lechita ahora', 'por ahí dicen', 'sacramento de durango']"
